Id,From,To,Booking_date,Journey_date,Airline,Code,Departure,Arrival,Duration,Stops,Price
1628,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-8701,07:20,09:35,2h 15m,non-stop,"₹8,579"
1629,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-665,08:00,10:10,2h 10m,non-stop,"₹8,580"
1630,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2129,08:00,10:20,2h 20m,non-stop,"₹8,579"
1631,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-6278,08:45,11:00,2h 15m,non-stop,"₹8,579"
1632,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-338,09:00,11:15,2h 15m,non-stop,"₹8,579"
1633,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-927,09:30,11:35,2h 5m,non-stop,"₹8,578"
1634,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-995,10:20,12:35,2h 15m,non-stop,"₹8,578"
1635,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-5342,10:45,12:50,2h 5m,non-stop,"₹8,579"
1636,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2138,11:55,13:55,2h 0m,non-stop,"₹8,579"
1637,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-993,12:50,15:00,2h 10m,non-stop,"₹8,578"
1638,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-336,14:00,16:10,2h 10m,non-stop,"₹8,579"
1639,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-863,14:00,16:15,2h 15m,non-stop,"₹8,580"
1640,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2176,14:10,16:20,2h 10m,non-stop,"₹8,579"
1641,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-951,14:20,16:30,2h 10m,non-stop,"₹8,578"
1642,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-5306,15:25,17:35,2h 10m,non-stop,"₹8,579"
1643,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-933,15:30,17:40,2h 10m,non-stop,"₹8,578"
1644,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-864,16:15,18:25,2h 10m,non-stop,"₹8,579"
1645,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-941,16:45,19:05,2h 20m,non-stop,"₹8,578"
1646,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-5318,17:00,19:05,2h 5m,non-stop,"₹8,579"
1647,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-955,17:45,20:05,2h 20m,non-stop,"₹8,578"
1648,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2017,18:10,20:25,2h 15m,non-stop,"₹8,579"
1649,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-323,18:45,21:00,2h 15m,non-stop,"₹8,579"
1650,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-977,18:55,21:15,2h 20m,non-stop,"₹8,578"
1651,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-8709,19:00,21:10,2h 10m,non-stop,"₹8,579"
1652,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-624,19:00,21:15,2h 15m,non-stop,"₹8,580"
1653,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-985,19:45,21:55,2h 10m,non-stop,"₹8,578"
1654,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-6261,19:45,21:55,2h 10m,non-stop,"₹8,579"
1655,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-8169,19:45,22:00,2h 15m,non-stop,"₹8,579"
1656,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-805,20:00,22:10,2h 10m,non-stop,"₹8,580"
1657,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-953,20:40,22:50,2h 10m,non-stop,"₹8,578"
1658,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-328,20:55,23:25,2h 30m,non-stop,"₹8,579"
1659,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-605,21:15,23:35,2h 20m,non-stop,"₹8,580"
1660,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-981,21:30,23:30,2h 0m,non-stop,"₹8,578"
1661,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-711,21:40,23:55,2h 15m,non-stop,"₹8,579"
1662,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2114,21:45,"00:10
+1D",2h 25m,non-stop,"₹8,579"
1663,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-354,22:45,"01:00
+1D",2h 15m,non-stop,"₹8,579"
1664,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2519,23:35,"01:40
+1D",2h 5m,non-stop,"₹8,579"
1665,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-865,10:00,12:35,2h 35m,non-stop,"₹8,580"
1666,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-636,14:30,18:10,3h 40m,1 stop,"₹8,580"
1667,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-719,05:55,10:20,4h 25m,1 stop,"₹8,579"
1668,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-2962,06:15,10:55,4h 40m,1 stop,"₹8,579"
1669,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-441,17:55,22:10,4h 15m,1 stop,"₹8,580"
1670,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-190,05:20,10:45,5h 25m,1 stop,"₹8,579"
1671,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-713,20:05,"02:00
+1D",5h 55m,1 stop,"₹8,579"
1672,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-8373,09:50,16:10,6h 20m,1 stop,"₹8,579"
1673,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-131,09:55,16:25,6h 30m,1 stop,"₹8,579"
1674,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-751,11:30,18:00,6h 30m,1 stop,"₹8,579"
1675,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-717,13:35,19:40,6h 5m,1 stop,"₹8,579"
1676,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-8963,09:25,16:10,6h 45m,1 stop,"₹8,579"
1677,Delhi,Mumbai,23-06-2022,28-06-2022,SpiceJet,SG-8171,12:05,18:50,6h 45m,1 stop,"₹8,579"
1678,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-943,07:30,09:45,2h 15m,non-stop,"₹8,895"
1679,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-963,08:50,11:10,2h 20m,non-stop,"₹8,895"
1680,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-945,11:40,14:00,2h 20m,non-stop,"₹8,895"
1681,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-969,18:10,23:05,4h 55m,1 stop,"₹9,031"
1682,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-929,21:20,"06:15
+1D",8h 55m,1 stop,"₹9,031"
1683,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-969,18:10,"06:15
+1D",12h 5m,1 stop,"₹9,031"
1684,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-929,21:20,"09:40
+1D",12h 20m,1 stop,"₹9,031"
1685,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-969,18:10,"09:40
+1D",15h 30m,1 stop,"₹9,031"
1686,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-959,06:30,23:05,16h 35m,1 stop,"₹9,031"
1687,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-959,06:30,"06:15
+1D",23h 45m,1 stop,"₹9,031"
1688,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-929,21:20,"23:05
+1D",25h 45m,1 stop,"₹9,031"
1689,Delhi,Mumbai,23-06-2022,28-06-2022,Air Asia,I5-740,08:10,20:40,12h 30m,1 stop,"₹9,107"
1690,Delhi,Mumbai,23-06-2022,28-06-2022,Air Asia,I5-552,10:40,23:45,13h 5m,1 stop,"₹9,107"
1691,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-761,18:45,"00:05
+1D",5h 20m,1 stop,"₹10,942"
1692,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-497,05:15,09:20,4h 5m,1 stop,"₹12,675"
1693,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2168,17:50,22:10,4h 20m,1 stop,"₹12,622"
1694,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2077,05:20,10:35,5h 15m,1 stop,"₹12,622"
1695,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-6373,06:30,11:20,4h 50m,1 stop,"₹12,622"
1696,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2141,13:35,18:45,5h 10m,1 stop,"₹12,622"
1697,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6.00E-153,19:35,"00:20
+1D",4h 45m,1 stop,"₹12,622"
1698,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6.00E-184,09:50,15:45,5h 55m,1 stop,"₹12,622"
1699,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-6022,11:15,16:55,5h 40m,1 stop,"₹12,622"
1700,Delhi,Mumbai,23-06-2022,28-06-2022,IndiGo,6E-2141,13:35,19:40,6h 5m,1 stop,"₹12,622"
1701,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-913,05:55,15:50,9h 55m,1 stop,"₹12,670"
1702,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-935,18:00,"15:50
+1D",21h 50m,1 stop,"₹12,670"
1703,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-637,17:10,22:20,5h 10m,1 stop,"₹13,615"
1704,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-637,17:10,"11:15
+1D",18h 5m,1 stop,"₹13,615"
1705,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-627,13:20,"16:00
+1D",26h 40m,1 stop,"₹13,672"
1706,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-899,14:45,20:30,5h 45m,1 stop,"₹14,140"
1707,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-879,17:35,23:00,5h 25m,1 stop,"₹14,140"
1708,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-403,12:50,19:15,6h 25m,1 stop,"₹14,007"
1709,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-899,14:45,23:00,8h 15m,1 stop,"₹14,140"
1710,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-859,10:25,20:30,10h 5m,1 stop,"₹14,140"
1711,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-859,10:25,23:00,12h 35m,1 stop,"₹14,140"
1712,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-871,20:35,"08:40
+1D",12h 5m,1 stop,"₹14,140"
1713,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-871,20:35,"10:00
+1D",13h 25m,1 stop,"₹14,140"
1714,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-879,17:35,"08:40
+1D",15h 5m,1 stop,"₹14,140"
1715,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-879,17:35,"10:00
+1D",16h 25m,1 stop,"₹14,140"
1716,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-899,14:45,"08:40
+1D",17h 55m,1 stop,"₹14,140"
1717,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-871,20:35,"14:30
+1D",17h 55m,1 stop,"₹14,140"
1718,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-899,14:45,"10:00
+1D",19h 15m,1 stop,"₹14,140"
1719,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-706,13:40,22:20,8h 40m,1 stop,"₹14,247"
1720,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-706,13:40,"11:15
+1D",21h 35m,1 stop,"₹14,247"
1721,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-885,10:45,16:35,5h 50m,1 stop,"₹14,460"
1722,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-883,22:00,"08:05
+1D",10h 5m,1 stop,"₹14,460"
1723,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-855,18:40,"14:45
+1D",20h 5m,1 stop,"₹14,455"
1724,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-406,10:15,15:40,5h 25m,1 stop,"₹15,300"
1725,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-673,13:20,18:20,5h 0m,1 stop,"₹15,295"
1726,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-781,17:50,23:30,5h 40m,1 stop,"₹15,505"
1727,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-877,11:10,17:15,6h 5m,1 stop,"₹15,720"
1728,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-811,06:15,12:00,5h 45m,1 stop,"₹16,135"
1729,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-813,17:35,23:25,5h 50m,1 stop,"₹16,135"
1730,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-506,09:45,21:05,11h 20m,1 stop,"₹16,140"
1731,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-504,21:15,"08:35
+1D",11h 20m,1 stop,"₹16,140"
1732,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-504,21:15,"10:35
+1D",13h 20m,1 stop,"₹16,140"
1733,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-643,14:10,19:00,4h 50m,1 stop,"₹16,979"
1734,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-819,14:15,20:15,6h 0m,1 stop,"₹17,397"
1735,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-817,16:05,21:50,5h 45m,1 stop,"₹17,397"
1736,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-705,07:30,13:00,5h 30m,1 stop,"₹17,605"
1737,Delhi,Mumbai,23-06-2022,28-06-2022,Vistara,UK-707,17:30,23:30,6h 0m,1 stop,"₹17,605"
1738,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-540,20:40,"08:05
+1D",11h 25m,1 stop,"₹17,610"
1739,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-439,05:55,18:00,12h 5m,1 stop,"₹17,610"
1740,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-429,09:45,18:00,8h 15m,1 stop,"₹18,345"
1741,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-767,12:10,20:15,8h 5m,1 stop,"₹19,815"
1742,Delhi,Mumbai,23-06-2022,28-06-2022,GO FIRST,G8-190,05:20,11:30,6h 10m,1 stop,"₹20,427"
1743,Delhi,Mumbai,23-06-2022,28-06-2022,Air India,AI-801,15:00,22:40,7h 40m,1 stop,"₹20,340"
1744,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-2501,02:40,04:50,2h 10m,non-stop,"₹8,579"
1745,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-975,05:55,07:55,2h 0m,non-stop,"₹8,578"
1746,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-5023,06:30,08:35,2h 5m,non-stop,"₹8,579"
1747,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-887,07:00,09:05,2h 5m,non-stop,"₹8,580"
1748,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-334,07:00,09:15,2h 15m,non-stop,"₹8,579"
1749,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-6814,07:20,09:25,2h 5m,non-stop,"₹8,579"
1750,Delhi,Mumbai,23-06-2022,29-06-2022,SpiceJet,SG-8701,07:20,09:35,2h 15m,non-stop,"₹8,579"
1751,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-665,08:00,10:10,2h 10m,non-stop,"₹8,580"
1752,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-2129,08:00,10:20,2h 20m,non-stop,"₹8,579"
1753,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-6278,08:45,11:00,2h 15m,non-stop,"₹8,579"
1754,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-927,09:30,11:35,2h 5m,non-stop,"₹8,578"
1755,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-995,10:20,12:35,2h 15m,non-stop,"₹8,578"
1756,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-5342,10:45,12:50,2h 5m,non-stop,"₹8,579"
1757,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-945,11:40,14:00,2h 20m,non-stop,"₹8,578"
1758,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-2138,11:55,13:55,2h 0m,non-stop,"₹8,579"
1759,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-338,12:30,14:45,2h 15m,non-stop,"₹8,579"
1760,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-993,12:50,15:00,2h 10m,non-stop,"₹8,578"
1761,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-336,14:00,16:10,2h 10m,non-stop,"₹8,579"
1762,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-863,14:00,16:15,2h 15m,non-stop,"₹8,580"
1763,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-2176,14:10,16:20,2h 10m,non-stop,"₹8,579"
1764,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-951,14:20,16:30,2h 10m,non-stop,"₹8,578"
1765,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-5306,15:25,17:35,2h 10m,non-stop,"₹8,579"
1766,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-933,15:30,17:40,2h 10m,non-stop,"₹8,578"
1767,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-864,16:15,18:25,2h 10m,non-stop,"₹8,579"
1768,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-941,16:45,19:05,2h 20m,non-stop,"₹8,578"
1769,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-5318,17:00,19:05,2h 5m,non-stop,"₹8,579"
1770,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-955,17:45,20:05,2h 20m,non-stop,"₹8,578"
1771,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-2017,18:10,20:25,2h 15m,non-stop,"₹8,579"
1772,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-323,18:45,21:00,2h 15m,non-stop,"₹8,579"
1773,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-977,18:55,21:15,2h 20m,non-stop,"₹8,578"
1774,Delhi,Mumbai,23-06-2022,29-06-2022,SpiceJet,SG-8709,19:00,21:10,2h 10m,non-stop,"₹8,579"
1775,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-624,19:00,21:15,2h 15m,non-stop,"₹8,580"
1776,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-985,19:45,21:55,2h 10m,non-stop,"₹8,578"
1777,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-6261,19:45,21:55,2h 10m,non-stop,"₹8,579"
1778,Delhi,Mumbai,23-06-2022,29-06-2022,SpiceJet,SG-8169,19:45,22:00,2h 15m,non-stop,"₹8,579"
1779,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-346,19:50,22:00,2h 10m,non-stop,"₹8,579"
1780,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-805,20:00,22:10,2h 10m,non-stop,"₹8,580"
1781,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-953,20:40,22:50,2h 10m,non-stop,"₹8,578"
1782,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-328,20:55,23:25,2h 30m,non-stop,"₹8,579"
1783,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-605,21:15,23:35,2h 20m,non-stop,"₹8,580"
1784,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-981,21:30,23:30,2h 0m,non-stop,"₹8,578"
1785,Delhi,Mumbai,23-06-2022,29-06-2022,SpiceJet,SG-711,21:40,23:55,2h 15m,non-stop,"₹8,579"
1786,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-2114,21:45,"00:10
+1D",2h 25m,non-stop,"₹8,579"
1787,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-354,22:45,"01:00
+1D",2h 15m,non-stop,"₹8,579"
1788,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-2519,23:35,"01:40
+1D",2h 5m,non-stop,"₹8,579"
1789,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-865,10:00,12:35,2h 35m,non-stop,"₹8,580"
1790,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-719,05:55,10:20,4h 25m,1 stop,"₹8,579"
1791,Delhi,Mumbai,23-06-2022,29-06-2022,SpiceJet,SG-2962,06:15,10:55,4h 40m,1 stop,"₹8,579"
1792,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-441,17:55,22:10,4h 15m,1 stop,"₹8,580"
1793,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-190,05:20,10:45,5h 25m,1 stop,"₹8,579"
1794,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-713,20:05,"02:00
+1D",5h 55m,1 stop,"₹8,579"
1795,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-190,05:20,11:30,6h 10m,1 stop,"₹8,579"
1796,Delhi,Mumbai,23-06-2022,29-06-2022,SpiceJet,SG-751,11:30,18:00,6h 30m,1 stop,"₹8,579"
1797,Delhi,Mumbai,23-06-2022,29-06-2022,SpiceJet,SG-3749,15:30,21:45,6h 15m,1 stop,"₹8,579"
1798,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-8007,11:00,18:10,7h 10m,1 stop,"₹8,579"
1799,Delhi,Mumbai,23-06-2022,29-06-2022,SpiceJet,SG-8171,12:05,18:50,6h 45m,1 stop,"₹8,579"
1800,Delhi,Mumbai,23-06-2022,29-06-2022,GO FIRST,G8-237,12:50,20:15,7h 25m,1 stop,"₹8,579"
1801,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-929,21:20,"06:15
+1D",8h 55m,1 stop,"₹8,714"
1802,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-929,21:20,"09:40
+1D",12h 20m,1 stop,"₹8,714"
1803,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-943,07:30,09:45,2h 15m,non-stop,"₹8,895"
1804,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-963,08:50,11:10,2h 20m,non-stop,"₹8,895"
1805,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-959,06:30,23:05,16h 35m,1 stop,"₹9,031"
1806,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-959,06:30,"06:15
+1D",23h 45m,1 stop,"₹9,031"
1807,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-929,21:20,"23:05
+1D",25h 45m,1 stop,"₹9,031"
1808,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-636,14:30,18:10,3h 40m,1 stop,"₹9,105"
1809,Delhi,Mumbai,23-06-2022,29-06-2022,Air Asia,I5-740,08:10,20:40,12h 30m,1 stop,"₹9,107"
1810,Delhi,Mumbai,23-06-2022,29-06-2022,Air Asia,I5-552,10:40,23:45,13h 5m,1 stop,"₹9,107"
1811,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-969,18:10,23:05,4h 55m,1 stop,"₹9,451"
1812,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-969,18:10,"06:15
+1D",12h 5m,1 stop,"₹9,451"
1813,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-969,18:10,"09:40
+1D",15h 30m,1 stop,"₹9,451"
1814,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6.00E-184,09:50,15:45,5h 55m,1 stop,"₹10,102"
1815,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-7403,07:20,12:05,4h 45m,1 stop,"₹10,522"
1816,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-761,18:45,"00:05
+1D",5h 20m,1 stop,"₹10,942"
1817,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-481,08:40,"09:40
+1D",25h 0m,1 stop,"₹11,172"
1818,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-497,05:15,09:20,4h 5m,1 stop,"₹12,675"
1819,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-2168,17:50,22:10,4h 20m,1 stop,"₹12,622"
1820,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-2077,05:20,10:35,5h 15m,1 stop,"₹12,622"
1821,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-6373,06:30,11:20,4h 50m,1 stop,"₹12,622"
1822,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-2141,13:35,18:45,5h 10m,1 stop,"₹12,622"
1823,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6.00E-153,19:35,"00:20
+1D",4h 45m,1 stop,"₹12,622"
1824,Delhi,Mumbai,23-06-2022,29-06-2022,IndiGo,6E-6022,11:15,16:55,5h 40m,1 stop,"₹12,622"
1825,Delhi,Mumbai,23-06-2022,29-06-2022,SpiceJet,SG-8373,09:50,16:10,6h 20m,1 stop,"₹12,627"
1826,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-637,17:10,22:20,5h 10m,1 stop,"₹13,615"
1827,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-403,12:50,19:15,6h 25m,1 stop,"₹14,007"
1828,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-425,05:45,"08:55
+1D",27h 10m,1 stop,"₹13,830"
1829,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-879,17:35,23:00,5h 25m,1 stop,"₹14,140"
1830,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-542,09:45,23:50,14h 5m,1 stop,"₹14,145"
1831,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-560,07:10,23:50,16h 40m,1 stop,"₹14,145"
1832,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-839,21:30,"23:50
+1D",26h 20m,1 stop,"₹14,145"
1833,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-885,10:45,16:35,5h 50m,1 stop,"₹14,460"
1834,Delhi,Mumbai,23-06-2022,29-06-2022,Vistara,UK-899,14:45,20:30,5h 45m,1 stop,"₹14,457"
1835,Delhi,Mumbai,23-06-2022,29-06-2022,Air India,AI-883,22:00,"08:05
+1D",10h 5m,1 stop,"₹14,460"
